Key	WorldX	WorldY	WorldZ	Classname	micFileName	Eventnumber	Posixtime	ImgX1	ImgY1	ImgX2	ImgY2
12806	204667.455874	544105.482360	20.463782	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114655	2022-05-02 03:00:08.642362(utc)	165	923	285	955
12807	202695.265535	543666.936523	17.823906	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458514.948084.mic	96254	2022-05-02 02:29:28.548078(utc)	1094	885	1202	917
12808	202816.621004	543800.230912	17.579345	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457854.947301.mic	89236	2022-05-02 02:17:46.747998(utc)	1002	867	1102	891
12809	204652.862124	544180.874602	18.639492	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121905	2022-05-02 03:12:13.640293(utc)	1373	879	1469	907
12810	205365.323336	544395.799041	21.576139	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120686	2022-05-02 03:10:11.740954(utc)	1649	269	1769	441
12811	205368.895540	544406.808868	19.040635	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120670	2022-05-02 03:10:10.140747(utc)	444	905	596	949
12812	203187.654818	543927.237716	20.104948	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102797	2022-05-02 02:40:22.848047(utc)	1730	896	1850	926
12813	205368.121706	544408.625030	19.138667	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120667	2022-05-02 03:10:09.840663(utc)	476	890	616	932
12814	205623.548067	545023.927215	39.825061	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128961	2022-05-02 03:23:59.238472(utc)	1289	880	1393	912
12815	202999.780550	543738.840819	18.779420	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	101749	2022-05-02 02:38:38.048058(utc)	620	879	742	913
12816	205933.945345	544732.644195	25.869632	BusRoad	2205020933_M009C15L12G031_1349/01_camera/01/1651452155.020749.mic	32146	2022-05-02 00:42:37.720757(utc)	1697	221	1831	385
12817	204137.547640	543881.742362	28.371653	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115207	2022-05-02 03:01:03.842141(utc)	292	895	412	925
12818	204883.420534	544720.420928	24.536579	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460854.940935.mic	119241	2022-05-02 03:07:47.240955(utc)	1110	890	1208	914
12819	203845.539461	544273.386443	41.118705	CrossWalk	2205020933_M009C15L12G031_1349/01_camera/01/1651459474.948154.mic	105369	2022-05-02 02:44:40.048025(utc)	745	289	809	365
12820	202720.398348	544368.409087	28.178942	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457734.947143.mic	88061	2022-05-02 02:15:49.247007(utc)	1223	891	1311	915
12821	203596.862826	543682.816657	31.010001	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651458934.948082.mic	100504	2022-05-02 02:36:33.548040(utc)	1449	216	1573	484
12822	203462.692049	544065.664367	33.652259	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	84145	2022-05-02 02:09:17.646248(utc)	276	271	420	317
12823	203966.678133	544358.498077	37.676969	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455814.939881.mic	68982	2022-05-02 01:44:01.342100(utc)	1075	886	1163	914
12824	205176.948198	544848.077483	36.018272	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124080	2022-05-02 03:15:51.139858(utc)	358	907	462	937
12825	203795.891390	544813.391448	34.012555	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651452935.006840.mic	40024	2022-05-02 00:55:45.506683(utc)	1254	889	1364	921
12826	203399.891634	544024.397246	29.541883	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651456774.945977.mic	78810	2022-05-02 02:00:24.146088(utc)	1190	530	1214	554
12827	202663.350252	543745.975638	17.429800	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457494.946237.mic	85838	2022-05-02 02:12:06.946205(utc)	1033	881	1135	913
12828	203113.727205	543895.366828	18.645503	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102464	2022-05-02 02:39:49.548147(utc)	1703	773	1781	787
12829	202810.557039	544217.302581	22.656789	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	81059	2022-05-02 02:04:09.046256(utc)	336	905	454	935
12830	202696.201571	544361.132903	27.418091	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457674.946814.mic	87490	2022-05-02 02:14:52.146708(utc)	995	890	1085	914
12831	204037.148836	544154.046599	29.865044	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460554.942006.mic	116312	2022-05-02 03:02:54.342006(utc)	1035	874	1119	896
12832	204310.381441	544492.783904	26.898496	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456054.942633.mic	71455	2022-05-02 01:48:08.642975(utc)	1129	873	1225	895
12833	203265.668490	543963.134078	21.801460	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102902	2022-05-02 02:40:33.348038(utc)	986	880	1084	908
12834	202661.207674	543743.179214	17.488204	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457494.946237.mic	85842	2022-05-02 02:12:07.346125(utc)	504	897	602	927
12835	203687.275911	543700.531119	29.425807	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	108954	2022-05-02 02:50:38.545576(utc)	699	899	801	929
12836	205369.130953	544392.765533	18.321903	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120687	2022-05-02 03:10:11.840731(utc)	924	878	1056	914
12837	202776.330965	543427.778808	20.596894	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458334.947932.mic	94181	2022-05-02 02:26:01.247933(utc)	533	864	655	896
12838	203159.415072	544530.819427	39.257661	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457194.946312.mic	82546	2022-05-02 02:06:37.746439(utc)	1734	871	1838	897
12839	203423.163363	544033.759093	29.692386	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651456774.945977.mic	78794	2022-05-02 02:00:22.546159(utc)	1684	376	1762	450
12840	204647.360781	544633.649810	21.079754	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455574.934932.mic	66658	2022-05-02 01:40:08.935698(utc)	1245	871	1367	905
12841	204670.639254	544119.994262	20.066413	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121810	2022-05-02 03:12:04.141183(utc)	412	891	512	921
12842	205942.734713	544637.693755	17.338145	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461574.939495.mic	126366	2022-05-02 03:19:39.739460(utc)	24	870	136	896
12843	202763.951571	544362.092498	28.384864	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457074.946359.mic	81819	2022-05-02 02:05:25.046333(utc)	907	886	1013	914
12844	205308.239931	544891.082000	38.163955	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124208	2022-05-02 03:16:03.939861(utc)	1754	933	1912	977
12845	205622.380159	545023.240447	39.882325	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128960	2022-05-02 03:23:59.138470(utc)	1321	888	1427	918
12846	204083.723055	544036.076598	31.286811	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115511	2022-05-02 03:01:34.242100(utc)	1538	326	1642	512
12847	204661.997133	544114.760100	20.071666	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114630	2022-05-02 03:00:06.142446(utc)	889	875	993	905
12848	205312.194918	544527.422515	29.867489	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120543	2022-05-02 03:09:57.440718(utc)	1593	909	1755	951
12849	205366.613649	544388.180511	18.012763	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460974.940702.mic	120691	2022-05-02 03:10:12.240517(utc)	1154	851	1244	875
12850	205559.374788	544998.530852	41.868835	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128900	2022-05-02 03:23:53.139142(utc)	1111	861	1195	885
12851	203472.365389	544023.654510	26.552619	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458934.948082.mic	99975	2022-05-02 02:35:40.648086(utc)	1242	883	1346	907
12852	205203.285921	544850.783904	35.960840	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60561	2022-05-02 01:29:59.233552(utc)	28	920	148	954
12853	203278.885409	544572.910979	47.466205	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456354.944896.mic	74503	2022-05-02 01:53:13.445151(utc)	259	919	389	957
12854	203089.146151	543475.863952	26.659605	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93349	2022-05-02 02:24:38.047893(utc)	1297	902	1411	936
12855	202810.404696	543367.695800	20.253505	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458334.947932.mic	94093	2022-05-02 02:25:52.447995(utc)	1166	884	1294	918
12856	204636.500979	544230.069488	21.730509	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	122048	2022-05-02 03:12:27.940356(utc)	1595	437	1655	573
12857	203619.222445	543678.230582	28.149558	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	109193	2022-05-02 02:51:02.445468(utc)	254	919	370	953
12858	203953.117708	544304.108886	35.731517	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459654.947182.mic	107321	2022-05-02 02:47:55.247020(utc)	1456	901	1574	933
12859	205542.748385	544986.941131	42.497892	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461334.939808.mic	124430	2022-05-02 03:16:26.139845(utc)	1599	862	1717	890
12860	203799.545931	543746.211509	36.378967	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651459774.946046.mic	108461	2022-05-02 02:49:49.245935(utc)	1647	335	1767	439
12861	203569.827913	543813.286882	26.755719	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	109504	2022-05-02 02:51:33.545236(utc)	1232	891	1326	917
12862	204663.138674	544106.075439	20.443251	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114650	2022-05-02 03:00:08.142297(utc)	899	879	1001	905
12863	205518.928530	544988.440642	42.791784	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128865	2022-05-02 03:23:49.638587(utc)	143	951	273	991
12864	202956.405428	543859.662562	23.641226	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	102212	2022-05-02 02:39:24.348161(utc)	764	454	830	472
12865	204654.866427	544180.349090	18.647774	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121905	2022-05-02 03:12:13.640293(utc)	1673	918	1799	954
12866	202779.125887	543355.782073	20.306720	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453595.007656.mic	47016	2022-05-02 01:07:24.710655(utc)	1622	917	1768	963
12867	203941.594759	544346.664580	37.631019	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456174.943686.mic	72392	2022-05-02 01:49:42.343811(utc)	1733	865	1841	887
12868	205944.550631	544635.008208	17.350973	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461574.939495.mic	126370	2022-05-02 03:19:40.139431(utc)	95	835	185	855
12869	205414.344057	544935.131072	40.879663	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128758	2022-05-02 03:23:38.938584(utc)	1510	886	1604	908
12870	202827.913241	544199.962981	24.869422	CrossWalk	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	81008	2022-05-02 02:04:03.946256(utc)	1684	459	1778	551
12871	203287.600985	544577.912566	50.688438	Yield	2205020933_M009C15L12G031_1349/01_camera/01/1651456354.944896.mic	74515	2022-05-02 01:53:14.644836(utc)	1606	452	1780	594
12872	203617.917757	543678.901382	28.145876	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459834.945553.mic	109196	2022-05-02 02:51:02.745469(utc)	191	924	317	960
12873	204626.979067	544250.097015	18.607294	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	122076	2022-05-02 03:12:30.740267(utc)	1412	879	1524	907
12874	204144.964388	543879.101409	28.152521	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115197	2022-05-02 03:01:02.842313(utc)	204	918	330	958
12875	203761.896761	544215.241729	34.334510	Cross_Intersection	2205020933_M009C15L12G031_1349/01_camera/01/1651459414.948064.mic	105218	2022-05-02 02:44:24.948019(utc)	1680	394	1790	488
12876	203388.391512	544248.834838	36.694080	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	83784	2022-05-02 02:08:41.546315(utc)	1215	875	1323	903
12877	203152.386751	543917.137366	19.368112	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102754	2022-05-02 02:40:18.548090(utc)	1288	884	1394	912
12878	204523.805056	543270.792205	13.975983	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454135.027697.mic	51988	2022-05-02 01:15:41.927843(utc)	1573	910	1735	958
12879	203772.007723	544764.641265	36.462980	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456414.945093.mic	75092	2022-05-02 01:54:12.345104(utc)	1710	882	1834	910
12880	203913.563631	544403.302459	39.475799	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456534.945472.mic	76325	2022-05-02 01:56:15.645735(utc)	1140	839	1248	863
12881	202952.818514	543832.881826	20.684181	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	102132	2022-05-02 02:39:16.348164(utc)	45	528	89	608
12882	203483.444246	544053.394378	27.533719	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459354.948133.mic	104634	2022-05-02 02:43:26.548081(utc)	486	904	584	932
12883	204292.035494	544483.108062	27.833917	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456054.942633.mic	71477	2022-05-02 01:48:10.843078(utc)	891	869	973	889
12884	203506.067904	543980.959075	25.299523	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459954.944722.mic	110228	2022-05-02 02:52:45.944639(utc)	798	887	926	921
12885	202938.740145	543880.504882	17.337636	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	92840	2022-05-02 02:23:47.147847(utc)	1276	897	1388	927
12886	203077.602205	543507.675780	29.080183	BikePedestrian_split	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	93279	2022-05-02 02:24:31.047826(utc)	1120	520	1160	562
12887	205196.970080	544848.324920	36.015432	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60567	2022-05-02 01:29:59.833519(utc)	199	871	287	893
12888	202751.099276	544396.154510	29.227578	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651453115.003320.mic	42119	2022-05-02 00:59:15.002478(utc)	208	909	338	945
12889	202953.516512	543858.722312	23.657843	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	102208	2022-05-02 02:39:23.948104(utc)	627	449	699	469
12890	203872.587435	544524.123565	35.651567	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456534.945472.mic	76073	2022-05-02 01:55:50.445479(utc)	1370	898	1490	930
12891	203960.829744	544371.207610	41.161424	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651455814.939881.mic	69192	2022-05-02 01:44:22.340193(utc)	1741	356	1859	512
12892	203468.337923	544030.730605	32.693082	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651457374.946293.mic	84350	2022-05-02 02:09:38.146355(utc)	288	348	348	402
12893	203426.715487	544024.546874	26.065820	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459354.948133.mic	104538	2022-05-02 02:43:16.948063(utc)	957	872	1077	906
12894	205199.883272	544861.848235	36.110046	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60561	2022-05-02 01:29:59.233552(utc)	1639	939	1785	981
12895	204661.279879	544122.374297	19.830450	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114614	2022-05-02 03:00:04.542389(utc)	622	892	716	920
12896	205706.397188	544518.872405	20.699405	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651461934.938058.mic	130488	2022-05-02 03:26:31.937960(utc)	1120	319	1238	353
12897	203382.883455	544018.362441	27.357370	CrossWalk	2205020933_M009C15L12G031_1349/01_camera/01/1651456774.945977.mic	78884	2022-05-02 02:00:31.546098(utc)	1676	549	1744	633
12898	203099.088778	543479.201690	26.727821	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93347	2022-05-02 02:24:37.847963(utc)	28	852	158	880
12899	203043.368929	543444.987670	26.942040	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93693	2022-05-02 02:25:12.447823(utc)	535	889	669	925
12900	204354.772066	544961.149016	23.574812	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455274.933242.mic	63326	2022-05-02 01:34:35.733128(utc)	736	886	860	922
12901	205728.530245	544534.123199	15.091021	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461634.939369.mic	127391	2022-05-02 03:21:22.239338(utc)	1728	927	1846	959
12902	204657.076510	544094.341186	20.879643	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460374.942714.mic	114676	2022-05-02 03:00:10.742417(utc)	191	927	307	961
12903	205075.599051	543701.741721	11.961594	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651451735.024854.mic	28423	2022-05-02 00:36:25.424615(utc)	1408	885	1498	911
12904	204626.633303	544232.423583	18.592848	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	122057	2022-05-02 03:12:28.840287(utc)	582	894	676	918
12905	202950.715243	543867.547584	17.254843	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	92878	2022-05-02 02:23:50.947891(utc)	404	914	522	946
12906	202893.009920	544029.637359	19.090354	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80792	2022-05-02 02:03:42.346206(utc)	1620	907	1756	941
12907	202842.468660	544133.962646	20.229919	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80900	2022-05-02 02:03:53.146242(utc)	317	893	451	927
12908	205931.885470	544614.685760	23.138852	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651461574.939495.mic	126417	2022-05-02 03:19:44.839459(utc)	1374	275	1422	343
12909	203235.734041	544569.277740	44.349864	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457194.946312.mic	82963	2022-05-02 02:07:19.446281(utc)	183	916	303	950
12910	203839.534334	544638.778167	33.216274	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456474.945316.mic	75324	2022-05-02 01:54:35.545311(utc)	118	890	272	926
12911	204671.736666	544136.034637	23.715554	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121830	2022-05-02 03:12:06.140324(utc)	1293	283	1397	385
12912	203046.295321	543873.191596	20.872430	noRightTurn	2205020933_M009C15L12G031_1349/01_camera/01/1651458814.948153.mic	98994	2022-05-02 02:34:02.548133(utc)	1681	481	1763	555
12913	202983.602694	543795.202537	21.890300	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651459114.948187.mic	101850	2022-05-02 02:38:48.148032(utc)	1385	245	1505	357
12914	204369.272982	545019.541961	24.584496	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651455274.933242.mic	63721	2022-05-02 01:35:15.233239(utc)	120	508	160	592
12915	203484.740633	544042.081664	27.090057	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459354.948133.mic	104624	2022-05-02 02:43:25.548125(utc)	1794	892	1918	920
12916	205497.457216	544967.902190	45.867631	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128837	2022-05-02 03:23:46.838524(utc)	1649	448	1715	578
12917	204615.092074	543322.755767	13.733358	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454135.027697.mic	52072	2022-05-02 01:15:50.327903(utc)	1643	923	1827	975
12918	203459.859408	544064.622008	33.693904	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651457314.946225.mic	84139	2022-05-02 02:09:17.046215(utc)	623	297	751	343
12919	205707.517611	544515.963775	20.702437	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651461934.938058.mic	130488	2022-05-02 03:26:31.937960(utc)	872	322	988	356
12920	204161.065279	543889.351440	30.636271	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115175	2022-05-02 03:01:00.642231(utc)	1686	122	1836	364
12921	203021.417147	543877.057990	17.856418	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457434.946171.mic	85282	2022-05-02 02:11:11.346297(utc)	1260	854	1342	874
12922	204332.272799	544486.892547	28.454346	CrossWalk	2205020933_M009C15L12G031_1349/01_camera/01/1651460734.941382.mic	118487	2022-05-02 03:06:31.841269(utc)	1673	530	1791	642
12923	203279.766024	544569.873809	47.466502	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456354.944896.mic	74498	2022-05-02 01:53:12.944969(utc)	331	923	481	963
12924	202802.449618	544266.756103	27.620527	noStopping	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	81300	2022-05-02 02:04:33.146365(utc)	1752	452	1850	536
12925	205946.176546	544670.668975	20.664893	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651452095.021449.mic	32090	2022-05-02 00:42:32.120770(utc)	398	281	508	543
12926	205484.113985	544964.092132	42.466182	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128826	2022-05-02 03:23:45.738470(utc)	1554	926	1688	964
12927	203876.586825	544519.519500	35.885444	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456534.945472.mic	76079	2022-05-02 01:55:51.045541(utc)	1056	861	1154	885
12928	205933.242159	544611.990874	23.538340	Uturn	2205020933_M009C15L12G031_1349/01_camera/01/1651461574.939495.mic	126419	2022-05-02 03:19:45.039460(utc)	1219	299	1259	359
12929	203551.948397	544101.167998	28.288752	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651456174.943686.mic	72904	2022-05-02 01:50:33.544245(utc)	1195	903	1313	939
12930	204122.723238	543915.059363	28.538790	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460434.942337.mic	115253	2022-05-02 03:01:08.442183(utc)	547	863	667	893
12931	203709.629305	544200.850616	29.731214	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460134.943670.mic	112026	2022-05-02 02:55:45.743602(utc)	9	827	97	843
12932	203123.599520	543906.684806	24.936166	TrafficLight_road	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102705	2022-05-02 02:40:13.648172(utc)	1121	319	1203	349
12933	202775.533846	544305.919616	26.039789	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457734.947143.mic	88351	2022-05-02 02:16:18.247008(utc)	1337	889	1471	925
12934	204225.856173	544445.813201	31.713027	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651460734.941382.mic	118370	2022-05-02 03:06:20.141303(utc)	1321	861	1403	881
12935	202842.027987	544135.327605	20.255982	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	80902	2022-05-02 02:03:53.346343(utc)	277	912	423	952
12936	203418.594637	544015.862853	29.786484	noStopping	2205020933_M009C15L12G031_1349/01_camera/01/1651459234.948200.mic	103407	2022-05-02 02:41:23.848145(utc)	1191	542	1213	564
12937	205315.404085	544552.192290	31.752687	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461694.939155.mic	127985	2022-05-02 03:22:21.638872(utc)	338	894	484	932
12938	202816.766756	544219.503112	22.607619	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457014.946256.mic	81057	2022-05-02 02:04:08.846285(utc)	1205	887	1309	913
12939	203806.968905	542913.503692	26.811633	Left_bent	2205020933_M009C15L12G031_1349/01_camera/01/1651453775.017252.mic	48825	2022-05-02 01:10:25.619063(utc)	1618	369	1756	483
12940	204404.251314	544837.414397	29.156441	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651455154.933404.mic	62254	2022-05-02 01:32:48.533371(utc)	1411	898	1513	930
12941	202808.022616	543799.035313	17.552075	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457854.947301.mic	89246	2022-05-02 02:17:47.747263(utc)	1263	884	1357	906
12942	203262.705355	543965.694289	21.742314	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102900	2022-05-02 02:40:33.148073(utc)	556	897	660	925
12943	205706.977694	544517.459991	21.276902	Uturn	2205020933_M009C15L12G031_1349/01_camera/01/1651461634.939369.mic	127419	2022-05-02 03:21:25.039081(utc)	844	319	900	377
12944	203018.904818	543688.087157	19.119085	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651458214.947783.mic	93087	2022-05-02 02:24:11.847852(utc)	386	904	532	946
12945	203165.847445	544539.509246	39.728736	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651457194.946312.mic	82685	2022-05-02 02:06:51.646287(utc)	1004	897	1114	927
12946	204866.040651	544718.501617	24.130883	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454974.933429.mic	60878	2022-05-02 01:30:30.933545(utc)	736	893	832	917
12947	205654.820406	545046.389373	38.847438	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651454914.933478.mic	59869	2022-05-02 01:28:50.033608(utc)	877	888	965	912
12948	205080.848047	543700.989898	11.984719	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651451735.024854.mic	28430	2022-05-02 00:36:26.124756(utc)	1474	888	1576	918
12949	204722.547823	544126.730193	19.827143	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461094.940532.mic	121691	2022-05-02 03:11:52.240396(utc)	779	889	875	915
12950	205741.346163	545066.020599	36.722543	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461514.939541.mic	125849	2022-05-02 03:18:48.039576(utc)	1186	889	1276	915
12951	205512.746126	544980.682708	42.818530	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651461814.938648.mic	128855	2022-05-02 03:23:48.638527(utc)	930	886	1022	910
12952	203514.693026	544061.610198	32.729057	HighSpeed_limit	2205020933_M009C15L12G031_1349/01_camera/01/1651459354.948133.mic	104691	2022-05-02 02:43:32.247992(utc)	1633	266	1725	354
12953	204067.872591	544016.626525	28.563097	Hole	2205020933_M009C15L12G031_1349/01_camera/01/1651459654.947182.mic	107576	2022-05-02 02:48:20.746711(utc)	409	901	547	939
12954	202969.293123	543425.203460	28.632935	noParking	2205020933_M009C15L12G031_1349/01_camera/01/1651458274.947946.mic	93799	2022-05-02 02:25:23.047903(utc)	1584	389	1684	485
12955	203265.228914	543957.462463	24.927702	TrafficLight_pedestrian	2205020933_M009C15L12G031_1349/01_camera/01/1651459174.947980.mic	102901	2022-05-02 02:40:33.248048(utc)	1724	391	1808	553
